Model Number,L,R,I_DC_Vortex,rango_I_in,I_th,T_relax,Accuracy_Train,Accuracy_Test
182,8e-09,2.5e-07,0.008,4,0.0031782898060044,6.413693687707459e-08,0.9519374068554396,0.9266666666666666
183,8e-09,2.75e-07,0.002,4,0.0036957235778890376,5.1817164792083504e-08,0.10022354694485842,0.1
184,8e-09,2.75e-07,0.003,4,0.0036957235778890376,5.3611575842346014e-08,0.10022354694485842,0.1
185,8e-09,2.75e-07,0.004,4,0.003695723577889,5.5534724747942254e-08,0.9515648286140088,0.94
186,8e-09,2.75e-07,0.005,4,0.003695723577889,5.7600981189684695e-08,0.952682563338301,0.93
187,8e-09,2.75e-07,0.006,4,0.003695723577889,5.982693607869115e-08,0.9485842026825634,0.93
188,8e-09,2.75e-07,0.007,4,0.003695723577889,6.22318479993742e-08,0.9493293591654248,0.93
189,8e-09,2.75e-07,0.008,4,0.003695723577889,6.483820183824284e-08,0.9508196721311476,0.92
190,8e-09,3e-07,0.002,4,0.004204766406419891,5.263694103509978e-08,0.10022354694485842,0.1
191,8e-09,3e-07,0.003,4,0.004204766406419891,5.445974066191052e-08,0.10022354694485842,0.1
192,8e-09,3e-07,0.004,4,0.004204766406419891,5.6413314848220525e-08,0.10022354694485842,0.1
193,8e-09,3e-07,0.005,4,0.0042047664064198,5.851226061115058e-08,0.9493293591654248,0.93
194,8e-09,3e-07,0.006,4,0.0042047664064198,6.077343133922031e-08,0.9500745156482862,0.93
195,8e-09,3e-07,0.007,4,0.0042047664064198,6.3216390298313e-08,0.9523099850968704,0.9433333333333334
196,8e-09,3e-07,0.008,4,0.0042047664064198,6.586397809829415e-08,0.9534277198211624,0.93
197,1e-08,1.25e-07,0.002,4,0.0010085928401,5.6313920694973776e-08,0.9538002980625933,0.94
198,1e-08,1.25e-07,0.003,4,0.0010085928401,5.7842270705858855e-08,0.9530551415797316,0.9233333333333332
199,1e-08,1.25e-07,0.004,4,0.0010085928401,5.9455893306829435e-08,0.9530551415797316,0.9366666666666666
200,1e-08,1.25e-07,0.005,4,0.0010085928401,6.116212983276955e-08,0.9519374068554396,0.9433333333333334
201,1e-08,1.25e-07,0.006,4,0.0010085928401,6.296918922917274e-08,0.9523099850968704,0.93
202,1e-08,1.25e-07,0.007,4,0.0010085928401,6.488628012374857e-08,0.9515648286140088,0.9433333333333334
203,1e-08,1.25e-07,0.008,4,0.0010085928401,6.692376778103431e-08,0.9530551415797316,0.93
204,1e-08,1.5e-07,0.002,4,0.0017282082730063,4.599857930294713e-08,0.9530551415797316,0.93
205,1e-08,1.5e-07,0.003,4,0.0017282082730063,4.724697274298392e-08,0.9500745156482862,0.9466666666666668
206,1e-08,1.5e-07,0.004,4,0.0017282082730063,4.8565018907409433e-08,0.9511922503725784,0.9366666666666666
207,1e-08,1.5e-07,0.005,4,0.0017282082730063,4.99587143770102e-08,0.9538002980625933,0.93
208,1e-08,1.5e-07,0.006,4,0.0017282082730063,5.1434764418008425e-08,0.9519374068554396,0.9166666666666666
209,1e-08,1.5e-07,0.007,4,0.0017282082730063,5.300069086136075e-08,0.9523099850968704,0.9433333333333334
210,1e-08,1.5e-07,0.008,4,0.0017282082730063,5.4664960307100094e-08,0.948956780923994,0.9233333333333332
211,1e-08,2e-07,0.002,4,0.00325335317466561,4.078325752128368e-08,0.10022354694485842,0.1
212,1e-08,2e-07,0.003,4,0.00325335317466561,4.1890108035461175e-08,0.10022354694485842,0.1
213,1e-08,2e-07,0.004,4,0.0032533531746656,4.3058714043805034e-08,0.9504470938897168,0.94
214,1e-08,2e-07,0.005,4,0.0032533531746656,4.4294392234399353e-08,0.9500745156482862,0.93
215,1e-08,2e-07,0.006,4,0.0032533531746656,4.560308762996509e-08,0.9500745156482862,0.9333333333333332
216,1e-08,2e-07,0.007,4,0.0032533531746656,4.6991469235797284e-08,0.9504470938897168,0.9266666666666666
217,1e-08,2e-07,0.008,4,0.0032533531746656,4.846704370829068e-08,0.9497019374068556,0.9333333333333332
218,1e-08,2.25e-07,0.002,4,0.004024920731348703,4.0346783148235243e-08,0.10022354694485842,0.1
219,1e-08,2.25e-07,0.003,4,0.004024920731348703,4.144178782386044e-08,0.10022354694485842,0.1
220,1e-08,2.25e-07,0.004,4,0.004024920731348703,4.259788706825671e-08,0.10022354694485842,0.1
221,1e-08,2.25e-07,0.005,4,0.0040249207313487,4.3820340668754284e-08,0.9515648286140088,0.9233333333333332
222,1e-08,2.25e-07,0.006,4,0.0040249207313487,4.5115030022698816e-08,0.947839046199702,0.9233333333333332
223,1e-08,2.25e-07,0.007,4,0.0040249207313487,4.648855276173644e-08,0.9515648286140088,0.9366666666666666
224,1e-08,2.25e-07,0.008,4,0.0040249207313487,4.79483352038254e-08,0.9538002980625933,0.9233333333333332
225,1e-08,2.5e-07,0.002,4,0.004787765746047387,4.046364741899106e-08,0.10022354694485842,0.1
226,1e-08,2.5e-07,0.003,4,0.004787765746047387,4.156182377059401e-08,0.10022354694485842,0.1
227,1e-08,2.5e-07,0.004,4,0.004787765746047387,4.272127165110389e-08,0.10022354694485842,0.1
228,1e-08,2.5e-07,0.005,4,0.0047877657460473,4.394726608280056e-08,0.9485842026825634,0.93
229,1e-08,2.5e-07,0.006,4,0.0047877657460473,4.524570549846993e-08,0.9500745156482862,0.9233333333333332
230,1e-08,2.5e-07,0.007,4,0.0047877657460473,4.662320663976765e-08,0.9459761549925484,0.9166666666666666
231,1e-08,2.5e-07,0.008,4,0.0047877657460473,4.808721733494757e-08,0.9515648286140088,0.9333333333333332
232,1e-08,2.75e-07,0.002,4,0.005534871746293664,4.090607169925238e-08,0.10022354694485842,0.1
233,1e-08,2.75e-07,0.003,4,0.005534871746293664,4.20162553688543e-08,0.10022354694485842,0.1
234,1e-08,2.75e-07,0.004,4,0.005534871746293664,4.318838050232468e-08,0.10022354694485842,0.1
235,1e-08,2.75e-07,0.005,4,0.005534871746293664,4.442777979835381e-08,0.10022354694485842,0.1
236,1e-08,2.75e-07,0.006,4,0.0055348717462936,4.574041618242772e-08,0.9511922503725784,0.9133333333333332
237,1e-08,2.75e-07,0.007,4,0.0055348717462936,4.71329787427984e-08,0.9474664679582712,0.93
238,1e-08,2.75e-07,0.008,4,0.0055348717462936,4.861299674130921e-08,0.9485842026825634,0.92
239,1e-08,3e-07,0.002,4,0.006261436801626486,4.155322840704839e-08,0.10022354694485842,0.1
240,1e-08,3e-07,0.003,4,0.006261436801626486,4.2680975797115845e-08,0.10022354694485842,0.1
241,1e-08,3e-07,0.004,4,0.006261436801626486,4.387164459931291e-08,0.10022354694485842,0.1
242,1e-08,3e-07,0.005,4,0.006261436801626486,4.5130651878576415e-08,0.10022354694485842,0.1
243,1e-08,3e-07,0.006,4,0.006261436801626486,4.646405489717577e-08,0.10022354694485842,0.1
244,1e-08,3e-07,0.007,4,0.0062614368016264,4.787864856844352e-08,0.9429955290611028,0.92
245,1e-08,3e-07,0.008,4,0.0062614368016264,4.9382081271315024e-08,0.9474664679582712,0.9133333333333332
246,1.2e-08,1.25e-07,0.002,4,0.0014414704399155,4.651855172023721e-08,0.952682563338301,0.9333333333333332
247,1.2e-08,1.25e-07,0.003,4,0.0014414704399155,4.7556553954362543e-08,0.9511922503725784,0.9266666666666666
248,1.2e-08,1.25e-07,0.004,4,0.0014414704399155,4.8641936822636915e-08,0.952682563338301,0.9466666666666668
