Model Number,L,R,I_DC_Vortex,rango_I_in,I_th,T_relax,Accuracy_Train,Accuracy_Test
111,6e-09,1e-07,0.007,4,0.0006545582327424006,1.102621407811927e-12,0.9485842026825634,0.9366666666666666
112,6e-09,1e-07,0.008,4,0.0006545582327424006,9.525117966069378e-13,0.9485842026825634,0.9333333333333333
113,8e-09,6e-08,0.002,4,0.0003141879517163523,1.9921423458969004e-12,0.9474664679582713,0.93
114,8e-09,6e-08,0.003,4,0.0003141879517163523,1.2504142167189979e-12,0.9478390461997019,0.9266666666666666
115,8e-09,6e-08,0.004,4,0.0003141879517163523,9.111635440480267e-13,0.9474664679582713,0.9433333333333334
116,8e-09,6e-08,0.005,4,0.0003141879517163523,7.167119666780435e-13,0.9485842026825634,0.9133333333333333
117,8e-09,6e-08,0.006,4,0.0003141879517163523,5.906592655701351e-13,0.9474664679582713,0.9366666666666666
118,8e-09,6e-08,0.007,4,0.0003141879517163523,5.023140860609734e-13,0.9444858420268256,0.93
119,8e-09,6e-08,0.008,4,0.0003141879517163523,4.369580660457367e-13,0.9459761549925484,0.9333333333333333
120,8e-09,7e-08,0.002,4,0.00042764471205836857,2.907183293111918e-12,0.9482116244411326,0.9366666666666666
121,8e-09,7e-08,0.003,4,0.00042764471205836857,1.777019311977643e-12,0.948956780923994,0.92
122,8e-09,7e-08,0.004,4,0.00042764471205836857,1.2795829797136285e-12,0.9497019374068555,0.9333333333333333
123,8e-09,7e-08,0.005,4,0.00042764471205836857,9.997309342944574e-13,0.9463487332339792,0.9433333333333334
124,8e-09,7e-08,0.006,4,0.00042764471205836857,8.20321890427883e-13,0.9474664679582713,0.93
125,8e-09,7e-08,0.007,4,0.00042764471205836857,6.955078999345607e-13,0.9500745156482862,0.92
126,8e-09,7e-08,0.008,4,0.00042764471205836857,6.03659607892308e-13,0.9456035767511177,0.94
127,8e-09,7.5e-08,0.002,4,0.0004909186745568005,3.477257893580065e-12,0.9456035767511177,0.9266666666666666
128,8e-09,7.5e-08,0.003,4,0.0004909186745568005,2.0913889469185416e-12,0.9467213114754098,0.9333333333333333
129,8e-09,7.5e-08,0.004,4,0.0004909186745568005,1.495395650395442e-12,0.9459761549925484,0.9333333333333333
130,8e-09,7.5e-08,0.005,4,0.0004909186745568005,1.163754781121819e-12,0.9452309985096871,0.93
131,8e-09,7.5e-08,0.006,4,0.0004909186745568005,9.525117966069378e-13,0.9456035767511177,0.9266666666666666
132,8e-09,7.5e-08,0.007,4,0.0004909186745568005,8.061759699390967e-13,0.944113263785395,0.92
133,8e-09,7.5e-08,0.008,4,0.0004909186745568005,6.988158369215582e-13,0.9437406855439643,0.9433333333333334
134,8e-09,8e-08,0.002,4,0.0005585563586068487,4.141992679706924e-12,0.9444858420268256,0.9233333333333333
135,8e-09,8e-08,0.003,4,0.0005585563586068487,2.445458461393617e-12,0.9459761549925484,0.9233333333333333
136,8e-09,8e-08,0.004,4,0.0005585563586068487,1.7348675826182039e-12,0.9437406855439643,0.9266666666666666
137,8e-09,8e-08,0.005,4,0.0005585563586068487,1.3442586449183827e-12,0.9467213114754098,0.9333333333333333
138,8e-09,8e-08,0.006,4,0.0005585563586068487,1.0972178348854376e-12,0.9448584202682563,0.93
139,8e-09,8e-08,0.007,4,0.0005585563586068487,9.268805788339152e-13,0.9485842026825634,0.9333333333333333
140,8e-09,8e-08,0.008,4,0.0005585563586068487,8.023240245548331e-13,0.9474664679582713,0.93
141,8e-09,8.5e-08,0.002,4,0.0006305577642085128,4.921768167732352e-12,0.9463487332339792,0.9266666666666666
142,8e-09,8.5e-08,0.003,4,0.0006305577642085128,2.8445838863910147e-12,0.9478390461997019,0.93
143,8e-09,8.5e-08,0.004,4,0.0006305577642085128,2.000353985021948e-12,0.9474664679582713,0.9266666666666666
144,8e-09,8.5e-08,0.005,4,0.0006305577642085128,1.542548645787477e-12,0.9485842026825634,0.9366666666666666
145,8e-09,8.5e-08,0.006,4,0.0006305577642085128,1.2552658000004049e-12,0.9456035767511177,0.9366666666666666
146,8e-09,8.5e-08,0.007,4,0.0006305577642085128,1.0581895484965052e-12,0.9478390461997019,0.9366666666666666
147,8e-09,8.5e-08,0.008,4,0.0006305577642085128,9.145980100002604e-13,0.9493293591654247,0.93
148,8e-09,9e-08,0.002,4,0.0007069228913617928,5.843696001492327e-12,0.9485842026825634,0.94
149,8e-09,9e-08,0.003,4,0.0007069228913617928,3.295288021892055e-12,0.9485842026825634,0.9266666666666666
150,8e-09,9e-08,0.004,4,0.0007069228913617928,2.294616639722458e-12,0.9508196721311475,0.9166666666666666
151,8e-09,9e-08,0.005,4,0.0007069228913617928,1.7601243439504108e-12,0.9504470938897168,0.9233333333333333
152,8e-09,9e-08,0.006,4,0.0007069228913617928,1.427591054178773e-12,0.9463487332339792,0.94
153,8e-09,9e-08,0.007,4,0.0007069228913617928,1.2007400193775013e-12,0.9467213114754098,0.9266666666666666
154,8e-09,9e-08,0.008,4,0.0007069228913617928,1.0360989492926537e-12,0.9485842026825634,0.9333333333333333
155,8e-09,9.5e-08,0.002,4,0.0007876517400666889,6.944593617377249e-12,0.9467213114754098,0.9366666666666666
156,8e-09,9.5e-08,0.003,4,0.0007876517400666889,3.805578958994944e-12,0.9463487332339792,0.9233333333333333
157,8e-09,9.5e-08,0.004,4,0.0007876517400666889,2.6209069835242806e-12,0.9474664679582713,0.93
158,8e-09,9.5e-08,0.005,4,0.0007876517400666889,1.9987108065240027e-12,0.9444858420268256,0.9233333333333333
159,8e-09,9.5e-08,0.006,4,0.0007876517400666889,1.615253925507849e-12,0.9482116244411326,0.9366666666666666
160,8e-09,9.5e-08,0.007,4,0.0007876517400666889,1.3552469429750975e-12,0.9478390461997019,0.9266666666666666
161,8e-09,9.5e-08,0.008,4,0.0007876517400666889,1.1673404672848028e-12,0.9470938897168405,0.9366666666666666
162,8e-09,1e-07,0.002,4,0.000872744310323201,8.275697044513726e-12,0.9463487332339792,0.9366666666666666
163,8e-09,1e-07,0.003,4,0.000872744310323201,4.385380951025651e-12,0.9500745156482862,0.9433333333333334
164,8e-09,1e-07,0.004,4,0.000872744310323201,2.983071262853374e-12,0.948956780923994,0.9233333333333333
165,8e-09,1e-07,0.005,4,0.000872744310323201,2.260297708911778e-12,0.9433681073025335,0.9266666666666666
166,8e-09,1e-07,0.006,4,0.000872744310323201,1.8194580383912197e-12,0.9452309985096871,0.92
