Model Number,L,R,I_DC_Vortex,rango_I_in,I_th,T_relax,Accuracy_Train,Accuracy_Test
124,7e-09,9.499999999999999e-08,0.001,4,0.0023121362496748604,-1.5169731207755884e-09,0.10022354694485842,0.1
125,7e-09,9.749999999999999e-08,0.001,4,0.0024354288336256667,-1.4606197690284198e-09,0.10022354694485842,0.1
126,7e-09,1e-07,0.001,4,0.002561923822354416,-1.4120489750537862e-09,0.10022354694485842,0.1
127,7.999999999999999e-09,5e-08,0.001,4,0.0007319782349584045,2.351102165288023e-09,0.7626676602086438,0.6633333333333333
128,7.999999999999999e-09,5.25e-08,0.001,4,0.0008070060040416412,3.59978335220961e-09,0.49850968703427717,0.31666666666666665
129,7.999999999999999e-09,5.4999999999999996e-08,0.001,4,0.0008856936642996694,6.6704730180539396e-09,0.5130402384500745,0.25
130,7.999999999999999e-09,5.75e-08,0.001,4,0.0009680412157324901,2.607636161066134e-08,0.6412071535022354,0.44666666666666666
131,7.999999999999999e-09,6e-08,0.001,4,0.0010540486583401026,-1.6788780016748894e-08,0.10022354694485842,0.1
132,7.999999999999999e-09,6.25e-08,0.001,4,0.0011437159921225074,-6.851039840225071e-09,0.10022354694485842,0.1
133,7.999999999999999e-09,6.5e-08,0.001,4,0.0012370432170797038,-4.4926308637961425e-09,0.10022354694485842,0.1
134,7.999999999999999e-09,6.75e-08,0.001,4,0.0013340303332116928,-3.438137130305712e-09,0.10022354694485842,0.1
135,7.999999999999999e-09,6.999999999999999e-08,0.001,4,0.0014346773405184729,-2.841388604956261e-09,0.10022354694485842,0.1
136,7.999999999999999e-09,7.25e-08,0.001,4,0.0015389842390000456,-2.4581110726334406e-09,0.10022354694485842,0.1
137,7.999999999999999e-09,7.5e-08,0.001,4,0.0016469510286564104,-2.191556515869805e-09,0.10022354694485842,0.1
138,7.999999999999999e-09,7.75e-08,0.001,4,0.0017585777094875673,-1.9957442363072993e-09,0.10022354694485842,0.1
139,7.999999999999999e-09,8e-08,0.001,4,0.001873864281493516,-1.8460248434745284e-09,0.10022354694485842,0.1
140,7.999999999999999e-09,8.25e-08,0.001,4,0.0019928107446742565,-1.7279969998175685e-09,0.10022354694485842,0.1
141,7.999999999999999e-09,8.500000000000001e-08,0.001,4,0.0021154170990297897,-1.6326838966788194e-09,0.10022354694485842,0.1
142,7.999999999999999e-09,8.75e-08,0.001,4,0.0022416833445601143,-1.5541996470870437e-09,0.10022354694485842,0.1
143,7.999999999999999e-09,9e-08,0.001,4,0.0023716094812652314,-1.4885248730050902e-09,0.10022354694485842,0.1
144,7.999999999999999e-09,9.25e-08,0.001,4,0.00250519550914514,-1.4328215581125086e-09,0.10022354694485842,0.1
145,7.999999999999999e-09,9.499999999999999e-08,0.001,4,0.0026424414281998403,-1.3850290269989206e-09,0.10022354694485842,0.1
146,7.999999999999999e-09,9.749999999999999e-08,0.001,4,0.0027833472384293334,-1.3436150923689063e-09,0.10022354694485842,0.1
147,7.999999999999999e-09,1e-07,0.001,4,0.002927912939833618,-1.307417029293855e-09,0.10022354694485842,0.1
148,9e-09,5e-08,0.001,4,0.0008234755143282052,4.015957720836375e-09,0.5301788375558867,0.35333333333333333
149,9e-09,5.25e-08,0.001,4,0.0009078817545468466,8.484515109883343e-09,0.5149031296572281,0.2633333333333333
150,9e-09,5.4999999999999996e-08,0.001,4,0.0009964053723371283,2.386302767743603e-07,0.6121460506706409,0.4866666666666667
151,9e-09,5.75e-08,0.001,4,0.0010890463676990515,-1.0528671088133309e-08,0.10022354694485842,0.1
152,9e-09,6e-08,0.001,4,0.0011858047406326153,-5.494140843666182e-09,0.10022354694485842,0.1
153,9e-09,6.25e-08,0.001,4,0.0012866804911378208,-3.863811875639117e-09,0.10022354694485842,0.1
154,9e-09,6.5e-08,0.001,4,0.001391673619214667,-3.0588379545353047e-09,0.10022354694485842,0.1
155,9e-09,6.75e-08,0.001,4,0.0015007841248631543,-2.5799487014978826e-09,0.10022354694485842,0.1
156,9e-09,6.999999999999999e-08,0.001,4,0.001614012008083282,-2.262941325515826e-09,0.10022354694485842,0.1
157,9e-09,7.25e-08,0.001,4,0.0017313572688750516,-2.0379827753488552e-09,0.10022354694485842,0.1
158,9e-09,7.5e-08,0.001,4,0.0018528199072384618,-1.8703344593036154e-09,0.10022354694485842,0.1
159,9e-09,7.75e-08,0.001,4,0.001978399923173514,-1.740768715940081e-09,0.10022354694485842,0.1
160,9e-09,8e-08,0.001,4,0.0021080973166802057,-1.6377822081384567e-09,0.10022354694485842,0.1
161,9e-09,8.25e-08,0.001,4,0.002241912087758539,-1.5540719473872932e-09,0.10022354694485842,0.1
162,9e-09,8.500000000000001e-08,0.001,4,0.0023798442364085133,-1.4847791682320418e-09,0.10022354694485842,0.1
163,9e-09,8.75e-08,0.001,4,0.002521893762630128,-1.426546219064489e-09,0.10022354694485842,0.1
164,9e-09,9e-08,0.001,4,0.002668060666423385,-1.3769788046450027e-09,0.10022354694485842,0.1
165,9e-09,9.25e-08,0.001,4,0.0028183449477882827,-1.3343239133273911e-09,0.10022354694485842,0.1
166,9e-09,9.499999999999999e-08,0.001,4,0.0029727466067248206,-1.2972688312471228e-09,0.10022354694485842,0.1
167,9e-09,9.749999999999999e-08,0.001,4,0.0031312656432330005,-1.264811266539227e-09,0.10022354694485842,0.1
168,9e-09,1e-07,0.001,4,0.0032939020573128207,-1.2361728677828014e-09,0.10022354694485842,0.1
169,9.999999999999999e-09,5e-08,0.001,4,0.0009149727936980058,9.263895927256181e-09,0.5484351713859911,0.21666666666666667
170,9.999999999999999e-09,5.25e-08,0.001,4,0.0010087575050520517,-9.916302782556632e-08,0.10022354694485842,0.1
